signature	mean_A	mean_B	p_ttest	p_wilcox	p_ttest_Bonf	p_ttest_BH	p_wilcox_Bonf	p_wilcox_BH	n_samples	n_mutations	additional_sig	frac_extra	seed	amsd_p	replicate	param_set	run_id
SBS2	0.0544	0.296	2.07238543487171e-06	2.34862296546236e-06	0.000147139365875891	0.000147139365875891	0.000166752230547828	0.000166752230547828	625	50	SBS2	0.02	1756233269	0.001	3	45	443
SBS2	0.0496	0.3136	1.4226227472172e-06	5.73139135920421e-07	0.000101006215052422	0.000101006215052422	4.06928786503499e-05	4.06928786503499e-05	625	50	SBS2	0.02	1756233732	0.001	4	45	444
SBS2	0.0576	0.1856	0.00204389601395294	0.00115597926738013	0.141028824962753	0.141028824962753	0.079762569449229	0.079762569449229	625	50	SBS2	0.02	1756234181	0.001	5	45	445
SBS2	0.0496	0.1744	0.00191679236591649	0.0012773183959969	0.143759427443737	0.143759427443737	0.0957988796997674	0.0957988796997674	625	50	SBS2	0.02	1756234632	0.001	6	45	446
SBS30	0.1728	0.5088	0.000581298828845123	0.00223983712736958	0.0412722168480037	0.01623413688079	0.15902843604324	0.0530094786810801	625	50	SBS2	0.02	1756235094	0.001	7	45	447
SBS2	0.032	0.2256	1.62320775919088e-05	2.82232144736137e-05	0.0011200133538417	0.0011200133538417	0.00194740179867935	0.00194740179867935	625	50	SBS2	0.02	1756235549	0.001	8	45	448
SBS2	0.1216	0.2704	0.00812768638634063	0.0139794046203883	0.585193419816526	0.55516264979775	1	0.48024132696645	625	50	SBS2	0.02	1756235993	0.001	9	45	449
SBS58	0.3152	0.9712	2.27432309022914e-05	2.65703415710107e-05	0.00170574231767185	0.00170574231767185	0.0019927756178258	0.0019927756178258	625	50	SBS2	0.02	1756236446	0.001	10	45	450
SBS2	0.0896	0.5296	1.30066744663984e-10	3.2543553166528e-10	8.71447189248696e-09	8.71447189248696e-09	2.18041806215737e-08	2.18041806215737e-08	625	50	SBS2	0.05	1756236884	0.001	1	46	451
SBS2	0.0704	0.6528	2.26916416214294e-14	2.30857377952223e-14	1.58841491350006e-12	1.58841491350006e-12	1.61600164566556e-12	1.61600164566556e-12	625	50	SBS2	0.05	1756237340	0.001	2	46	452
SBS2	0.0464	0.544	2.07534231387314e-13	1.04024336405058e-13	1.39047935029501e-11	1.39047935029501e-11	6.96963053913889e-12	6.96963053913889e-12	625	50	SBS2	0.05	1756237792	0.001	3	46	453
SBS2	0.0928	0.6416	2.36199696116107e-13	3.83421677800309e-13	1.67701784242436e-11	1.67701784242436e-11	2.7222939123822e-11	2.7222939123822e-11	625	50	SBS2	0.05	1756238238	0.001	4	46	454
SBS2	0.0768	0.5712	5.71567192621165e-12	5.22443516056945e-13	4.17244050613451e-10	4.17244050613451e-10	3.8138376672157e-11	3.8138376672157e-11	625	50	SBS2	0.05	1756238696	0.001	5	46	455
SBS2	0.0704	0.5168	4.60355647192044e-11	4.90591236755587e-11	3.1304184009059e-09	3.1304184009059e-09	3.33602040993799e-09	3.33602040993799e-09	625	50	SBS2	0.05	1756239159	0.001	6	46	456
SBS2	0.0784	0.5632	1.5597762705528e-12	1.24058150846717e-12	1.09184338938696e-10	1.09184338938696e-10	8.6840705592702e-11	8.6840705592702e-11	625	50	SBS2	0.05	1756239611	0.001	7	46	457
SBS2	0.088	0.5488	7.12578600560203e-11	2.19934770975917e-11	4.9167923438654e-09	4.9167923438654e-09	1.51754991973383e-09	1.51754991973383e-09	625	50	SBS2	0.05	1756240066	0.001	8	46	458
SBS2	0.048	0.5312	9.18033483999417e-14	2.82316721255125e-13	6.79344778159568e-12	6.79344778159568e-12	2.08914373728793e-11	2.08914373728793e-11	625	50	SBS2	0.05	1756240525	0.001	9	46	459
SBS2	0.0496	0.7088	5.93744654056677e-18	2.65689916009146e-18	4.15621257839674e-16	4.15621257839674e-16	1.85982941206402e-16	1.85982941206402e-16	625	50	SBS2	0.05	1756240974	0.001	10	46	460
SBS2	0.0512	3.5712	1.55182625284333e-106	8.57851544298414e-105	1.10179663951876e-104	1.10179663951876e-104	6.09074596451874e-103	6.09074596451874e-103	625	50	SBS2	0.1	1756241429	0.001	1	47	461
SBS2	0.096	3.7424	1.63351549554825e-109	5.62983833902221e-106	1.12712569192829e-107	1.12712569192829e-107	3.88458845392532e-104	3.88458845392532e-104	625	50	SBS2	0.1	1756241914	0.001	2	47	462
SBS2	0.0752	3.4864	2.15202073001473e-100	2.06221417933962e-99	1.54945492561061e-98	1.54945492561061e-98	1.48479420912453e-97	1.48479420912453e-97	625	50	SBS2	0.1	1756242395	0.001	3	47	463
SBS2	0.048	3.72	2.9332080047924e-112	9.21489174975284e-111	2.02391352330676e-110	2.02391352330676e-110	6.35827530732946e-109	6.35827530732946e-109	625	50	SBS2	0.1	1756242887	0.001	4	47	464
SBS2	0.0512	3.496	4.82080291568337e-103	2.96137522510253e-103	3.37456204097836e-101	3.37456204097836e-101	2.07296265757177e-101	2.07296265757177e-101	625	50	SBS2	0.1	1756243366	0.001	5	47	465
SBS2	0.1104	3.8064	1.7088828022212e-114	3.35289976747182e-110	1.21330678957705e-112	1.21330678957705e-112	2.38055883490499e-108	2.38055883490499e-108	625	50	SBS2	0.1	1756243846	0.001	6	47	466
SBS2	0.0464	3.4928	4.40948123377836e-103	4.23900993775957e-103	3.08663686364485e-101	3.08663686364485e-101	2.9673069564317e-101	2.9673069564317e-101	625	50	SBS2	0.1	1756244317	0.001	7	47	467
SBS2	0.0624	3.5584	7.59927471089346e-101	5.19452054756353e-100	5.01552130918968e-99	5.01552130918968e-99	3.42838356139193e-98	3.42838356139193e-98	625	50	SBS2	0.1	1756244799	0.001	8	47	468
SBS2	0.0624	3.6448	5.19391256967108e-104	3.32942017026766e-104	3.68767792446647e-102	3.68767792446647e-102	2.36388832089004e-102	2.36388832089004e-102	625	50	SBS2	0.1	1756245269	0.001	9	47	469
SBS2	0.0544	3.5296	1.28209382774863e-105	1.00256634807579e-104	8.97465679424043e-104	8.97465679424043e-104	7.01796443653053e-103	7.01796443653053e-103	625	50	SBS2	0.1	1756245748	0.001	10	47	470
SBS2	0.0656	9.3984	2.8039278783253e-257	4.35144614286174e-195	1.93471023604445e-255	1.93471023604445e-255	3.0024978385746e-193	3.0024978385746e-193	625	50	SBS2	0.2	1756246225	0.001	1	48	471
SBS2	0.0912	9.3792	1.12408233870741e-274	1.25018890736969e-201	7.98098460482263e-273	7.98098460482263e-273	8.87634124232481e-200	8.87634124232481e-200	625	50	SBS2	0.2	1756246705	0.001	2	48	472
SBS2	0.0608	9.5856	7.63415296292586e-281	1.40211720238382e-204	5.19122401478958e-279	5.19122401478958e-279	9.53439697621001e-203	9.53439697621001e-203	625	50	SBS2	0.2	1756247190	0.001	3	48	473
SBS2	0.0672	9.4528	7.34068441965816e-278	1.25591052766615e-203	4.84485171697439e-276	4.84485171697439e-276	8.28900948259657e-202	8.28900948259657e-202	625	50	SBS2	0.2	1756247672	0.001	4	48	474
SBS2	0.0272	9.5568	6.86932168354781e-272	1.82585156214812e-204	4.60244552797704e-270	4.60244552797704e-270	1.22332054663924e-202	1.22332054663924e-202	625	50	SBS2	0.2	1756248177	0.001	5	48	475
SBS2	0.0784	9.3616	4.62605991434125e-265	1.96203119737126e-198	3.09946014260864e-263	3.09946014260864e-263	1.31456090223874e-196	1.31456090223874e-196	625	50	SBS2	0.2	1756248705	0.001	6	48	476
SBS2	0.0672	9.7056	1.22363074458818e-278	7.43716902020577e-204	8.32068906319962e-277	8.32068906319962e-277	5.05727493373992e-202	5.05727493373992e-202	625	50	SBS2	0.2	1756249232	0.001	7	48	477
SBS2	0.0816	9.5424	2.43505011619496e-288	1.8253991225855e-206	1.65583407901258e-286	1.65583407901258e-286	1.24127140335814e-204	1.24127140335814e-204	625	50	SBS2	0.2	1756249753	0.001	8	48	478
SBS2	0.0384	9.4448	1.20648267246564e-269	9.63133622926964e-201	8.32473044001295e-268	8.32473044001295e-268	6.64562199819605e-199	6.64562199819605e-199	625	50	SBS2	0.2	1756250266	0.001	9	48	479
SBS2	0.0496	9.3136	3.29312929799719e-259	1.59199184862931e-197	2.27225921561806e-257	2.27225921561806e-257	1.09847437555422e-195	1.09847437555422e-195	625	50	SBS2	0.2	1756250747	0.001	10	48	480
SBS5	1542.8	1706.2	0.0343112285816434	0.0555555555555556	0.10293368574493	0.0780904905697833	0.166666666666667	0.112369348956669	5	2500	SBS2	0.02	1756251220	0.009	1	49	481
SBS5	1563.8	1693.6	0.153122107696176	0.0952380952380952	0.612488430784703	0.498534621733412	0.380952380952381	0.380952380952381	5	2500	SBS2	0.02	1756251285	0.007	2	49	482
SBS5	1556.4	1683.2	0.157858817488365	0.0952380952380952	0.473576452465096	0.473576452465096	0.285714285714286	0.285714285714286	5	2500	SBS2	0.02	1756251352	0.004	3	49	483
SBS5	1584	1677.4	0.297247287095381	0.0952380952380952	0.891741861286142	0.571747453096833	0.285714285714286	0.285714285714286	5	2500	SBS2	0.02	1756251419	0.02	4	49	484
SBS1	741.4	769	0.0517557785644918	0.0936926194932482	0.155267335693475	0.155267335693475	0.281077858479745	0.226190476190476	5	2500	SBS2	0.02	1756251486	0.01	5	49	485
SBS5	1530.6	1722.2	0.0334552201851802	0.0555555555555556	0.100365660555541	0.100365660555541	0.166666666666667	0.166666666666667	5	2500	SBS2	0.02	1756251551	0.015	6	49	486
SBS5	1587.2	1675.4	0.290151844135889	0.222222222222222	1	0.747801932600118	0.888888888888889	0.847421594333587	5	2500	SBS2	0.02	1756251618	0.081	7	49	487
SBS5	1596	1782.2	0.0398145344568468	0.0119252335930176	0.11944360337054	0.106217346706325	0.0357757007790528	0.0357757007790528	5	2500	SBS2	0.02	1756251685	0.009	8	49	488
SBS18	213.2	54.8	0.0736760425409512	0.18122053638511	0.294704170163805	0.122194958412226	0.72488214554044	0.241627381846813	5	2500	SBS2	0.02	1756251749	0.007	9	49	489
SBS5	1572.2	1760.6	0.0334675509588039	0.0278029624346493	0.100402652876412	0.100402652876412	0.0834088873039479	0.0834088873039479	5	2500	SBS2	0.02	1756251818	0.009	10	49	490
SBS2	0	123.6	3.47750598289872e-06	0.00729035809153564	1.39100239315949e-05	1.39100239315949e-05	0.0291614323661426	0.0291614323661426	5	2500	SBS2	0.05	1756251874	0.007	1	50	491
SBS2	0	123.2	3.83388190163215e-07	0.00749495751693525	1.53355276065286e-06	1.53355276065286e-06	0.029979830067741	0.029979830067741	5	2500	SBS2	0.05	1756251942	0.005	2	50	492
SBS2	0	123.6	3.47750598289872e-06	0.00749495751693525	1.39100239315949e-05	1.39100239315949e-05	0.029979830067741	0.029979830067741	5	2500	SBS2	0.05	1756252006	0.009	3	50	493
SBS2	0	138.2	1.74312901678403e-05	0.00749495751693525	6.97251606713614e-05	6.97251606713614e-05	0.029979830067741	0.029979830067741	5	2500	SBS2	0.05	1756252074	0.003	4	50	494
SBS2	0	122.2	1.29428035877679e-05	0.00749495751693525	6.47140179388395e-05	6.47140179388395e-05	0.0374747875846762	0.0374747875846762	5	2500	SBS2	0.05	1756252142	0.005	5	50	495
SBS2	0	98.6	0.0178809307673701	0.0253698598220537	0.0894046538368506	0.0894046538368506	0.126849299110269	0.126849299110269	5	2500	SBS2	0.05	1756252209	0.012	6	50	496
SBS2	0	132.6	2.28799498109972e-05	0.00749495751693525	9.15197992439889e-05	9.15197992439889e-05	0.029979830067741	0.0223188505658295	5	2500	SBS2	0.05	1756252276	0.009	7	50	497
SBS5	1485.2	1695.6	0.0124804937937714	0.00793650793650794	0.0499219751750858	0.0259004075459639	0.0317460317460317	0.0317460317460317	5	2500	SBS2	0.05	1756252342	0.012	8	50	498
SBS2	0	137	5.14216975547578e-07	0.00749495751693525	2.05686790219031e-06	2.05686790219031e-06	0.029979830067741	0.029979830067741	5	2500	SBS2	0.05	1756252409	0.007	9	50	499
SBS2	0	132	1.43649575515957e-05	0.00749495751693525	5.74598302063828e-05	5.74598302063828e-05	0.029979830067741	0.029979830067741	5	2500	SBS2	0.05	1756252476	0.011	10	50	500
SBS2	0	240.4	4.35206005483455e-06	0.00749495751693525	1.74082402193382e-05	1.74082402193382e-05	0.029979830067741	0.029979830067741	5	2500	SBS2	0.1	1756252532	0.007	1	51	501
SBS2	0	252	1.19644311043505e-06	0.00729035809153564	4.78577244174022e-06	4.78577244174022e-06	0.0291614323661426	0.0291614323661426	5	2500	SBS2	0.1	1756252597	0.004	2	51	502
SBS2	0	249.6	3.05133882512965e-07	0.00749495751693525	1.22053553005186e-06	1.22053553005186e-06	0.029979830067741	0.029979830067741	5	2500	SBS2	0.1	1756252667	0.001	3	51	503
SBS2	0	245.2	2.34184522627291e-06	0.00749495751693525	9.36738090509166e-06	9.36738090509166e-06	0.029979830067741	0.029979830067741	5	2500	SBS2	0.1	1756252731	0.009	4	51	504
SBS2	0	249.6	9.43695769754081e-06	0.00749495751693525	3.77478307901632e-05	3.77478307901632e-05	0.029979830067741	0.029979830067741	5	2500	SBS2	0.1	1756252797	0.01	5	51	505
SBS2	0	253.4	1.22519960800531e-06	0.00749495751693525	4.90079843202123e-06	4.90079843202123e-06	0.029979830067741	0.029979830067741	5	2500	SBS2	0.1	1756252865	0.006	6	51	506
SBS2	0	245.4	8.90396237933205e-06	0.00749495751693525	3.56158495173282e-05	3.56158495173282e-05	0.029979830067741	0.029979830067741	5	2500	SBS2	0.1	1756252935	0.003	7	51	507
SBS2	0	251.8	3.32619432316064e-07	0.00729035809153564	1.33047772926425e-06	1.33047772926425e-06	0.0291614323661426	0.0291614323661426	5	2500	SBS2	0.1	1756253002	0.007	8	51	508
SBS2	0	258.8	5.21548504620647e-06	0.00749495751693525	2.08619401848259e-05	2.08619401848259e-05	0.029979830067741	0.029979830067741	5	2500	SBS2	0.1	1756253068	0.009	9	51	509
SBS2	0	260.4	2.43167592541981e-07	0.00749495751693525	9.72670370167924e-07	9.72670370167924e-07	0.029979830067741	0.029979830067741	5	2500	SBS2	0.1	1756253134	0.004	10	51	510
SBS2	0	496.6	1.35914131019095e-06	0.00749495751693525	5.43656524076382e-06	5.43656524076382e-06	0.029979830067741	0.029979830067741	5	2500	SBS2	0.2	1756253193	0.007	1	52	511
SBS2	0	517.2	3.00816856247768e-07	0.00729035809153564	1.20326742499107e-06	1.20326742499107e-06	0.0291614323661426	0.0291614323661426	5	2500	SBS2	0.2	1756253263	0.014	2	52	512
SBS2	0	507	7.73670950570306e-08	0.00749495751693525	3.86835475285153e-07	3.86835475285153e-07	0.0374747875846762	0.0374747875846762	5	2500	SBS2	0.2	1756253328	0.008	3	52	513
SBS2	0	520	2.60318749665322e-06	0.00749495751693525	1.04127499866129e-05	1.04127499866129e-05	0.029979830067741	0.029979830067741	5	2500	SBS2	0.2	1756253394	0.012	4	52	514
SBS2	0	509.2	6.14090501958156e-08	0.00749495751693525	2.45636200783262e-07	2.45636200783262e-07	0.029979830067741	0.029979830067741	5	2500	SBS2	0.2	1756253459	0.008	5	52	515
SBS2	0	508	2.25206185951237e-09	0.00749495751693525	1.12603092975618e-08	1.12603092975618e-08	0.0374747875846762	0.0198412698412698	5	2500	SBS2	0.2	1756253524	0.015	6	52	516
SBS2	0	498.2	1.11478440319139e-06	0.00749495751693525	4.45913761276558e-06	4.45913761276558e-06	0.029979830067741	0.029979830067741	5	2500	SBS2	0.2	1756253589	0.007	7	52	517
SBS2	0	510.2	9.83452594407341e-09	0.00749495751693525	3.93381037762936e-08	3.93381037762936e-08	0.029979830067741	0.029979830067741	5	2500	SBS2	0.2	1756253658	0.01	8	52	518
SBS2	0	517.4	2.8571377186062e-07	0.00749495751693525	1.4285688593031e-06	1.4285688593031e-06	0.0374747875846762	0.0374747875846762	5	2500	SBS2	0.2	1756253725	0.007	9	52	519
SBS2	0	507.8	1.20133054699883e-08	0.00749495751693525	6.00665273499413e-08	6.00665273499413e-08	0.0374747875846762	0.0374747875846762	5	2500	SBS2	0.2	1756253791	0.006	10	52	520
SBS5	1597.28	1675.36	0.0196116071679901	0.00156210068099885	0.0784464286719602	0.0784464286719602	0.00624840272399541	0.00624840272399541	25	2500	SBS2	0.02	1756253847	0.001	1	53	521
SBS18	180.2	22.04	4.08703431365922e-06	6.90872708199928e-05	2.04351715682961e-05	2.04351715682961e-05	0.000345436354099964	0.000172718177049982	25	2500	SBS2	0.02	1756253932	0.001	2	53	522
SBS5	1606.44	1716.72	0.00104318603177211	2.05036302004674e-05	0.00312955809531634	0.00312955809531634	6.15108906014021e-05	6.15108906014021e-05	25	2500	SBS2	0.02	1756254015	0.001	3	53	523
SBS5	1586.84	1724.16	7.18730903780181e-05	5.11007313334821e-06	0.000287492361512072	0.000287492361512072	2.04402925333929e-05	2.04402925333929e-05	25	2500	SBS2	0.02	1756254098	0.001	4	53	524
SBS5	1595.76	1668.8	0.0307659717873313	0.000970712081673008	0.123063887149325	0.123063887149325	0.00388284832669203	0.00388284832669203	25	2500	SBS2	0.02	1756254179	0.001	5	53	525
SBS5	1588.8	1701.56	0.00124474753166999	3.01919818882743e-05	0.00373424259500996	0.00373424259500996	9.05759456648229e-05	9.05759456648229e-05	25	2500	SBS2	0.02	1756254259	0.001	6	53	526
SBS5	1579.72	1708.72	0.000816624041313251	1.0584733076993e-05	0.003266496165253	0.003266496165253	4.23389323079719e-05	4.23389323079719e-05	25	2500	SBS2	0.02	1756254348	0.001	7	53	527
SBS5	1587.92	1690.04	0.00391846632005537	0.000148520420921248	0.0156738652802215	0.0156738652802215	0.000594081683684992	0.000594081683684992	25	2500	SBS2	0.02	1756254433	0.001	8	53	528
SBS5	1588.84	1683.6	0.00642972546090927	0.000154490795830108	0.0257189018436371	0.0257189018436371	0.000617963183320434	0.000617963183320434	25	2500	SBS2	0.02	1756254516	0.001	9	53	529
SBS5	1529.4	1705.28	1.91254170445196e-07	7.49478864433052e-07	5.73762511335587e-07	5.73762511335587e-07	2.24843659329916e-06	2.24843659329916e-06	25	2500	SBS2	0.02	1756254600	0.001	10	53	530
SBS2	0	127	1.33415533010647e-28	9.47991344596218e-11	5.33662132042587e-28	5.33662132042587e-28	3.79196537838487e-10	3.79196537838487e-10	25	2500	SBS2	0.05	1756254674	0.001	1	54	531
SBS2	0	131.2	2.31769882668975e-25	9.61477438052385e-11	1.15884941334487e-24	1.15884941334487e-24	4.80738719026193e-10	4.80738719026193e-10	25	2500	SBS2	0.05	1756254758	0.001	2	54	532
SBS2	0	122.68	2.07559861765243e-17	3.62869000807511e-10	8.3023944706097e-17	8.3023944706097e-17	1.45147600323004e-09	1.45147600323004e-09	25	2500	SBS2	0.05	1756254843	0.001	3	54	533
SBS2	0	125.24	7.29236927688286e-29	9.56962848497044e-11	2.91694771075314e-28	2.91694771075314e-28	3.82785139398818e-10	3.82785139398818e-10	25	2500	SBS2	0.05	1756254926	0.001	4	54	534
SBS2	0	119.6	1.35108716259052e-17	3.64095500969989e-10	6.75543581295262e-17	6.75543581295262e-17	1.82047750484995e-09	1.82047750484995e-09	25	2500	SBS2	0.05	1756255006	0.001	5	54	535
SBS2	0	126.36	9.45028962486528e-30	9.61477438052385e-11	3.78011584994611e-29	3.78011584994611e-29	3.84590975220954e-10	3.84590975220954e-10	25	2500	SBS2	0.05	1756255091	0.001	6	54	536
SBS2	0	121.16	4.75966635558418e-17	3.63277419588858e-10	1.90386654223367e-16	1.90386654223367e-16	1.45310967835543e-09	1.45310967835543e-09	25	2500	SBS2	0.05	1756255175	0.001	7	54	537
SBS2	0	122.44	1.53249573868606e-17	3.61646227636746e-10	6.12998295474423e-17	6.12998295474423e-17	1.44658491054698e-09	1.44658491054698e-09	25	2500	SBS2	0.05	1756255261	0.001	8	54	538
SBS2	0	116.88	3.11236335325426e-14	1.29185647284201e-09	1.55618167662713e-13	1.55618167662713e-13	6.45928236421007e-09	6.45928236421007e-09	25	2500	SBS2	0.05	1756255347	0.001	9	54	539
SBS2	0	125.36	3.28355593896412e-25	9.62609101797364e-11	1.31342237558565e-24	1.31342237558565e-24	3.85043640718946e-10	3.85043640718946e-10	25	2500	SBS2	0.05	1756255435	0.001	10	54	540
SBS2	0	253.84	1.68817459560881e-31	9.6601135071974e-11	6.75269838243523e-31	6.75269838243523e-31	3.86404540287896e-10	3.86404540287896e-10	25	2500	SBS2	0.1	1756255508	0.001	1	55	541
SBS2	0	252.08	1.59011798298063e-30	9.68285576285239e-11	7.95058991490317e-30	7.95058991490317e-30	4.84142788142619e-10	4.84142788142619e-10	25	2500	SBS2	0.1	1756255591	0.001	2	55	542
SBS2	0	250.8	2.63986910429507e-32	9.69424510421536e-11	1.05594764171803e-31	1.05594764171803e-31	3.87769804168614e-10	3.87769804168614e-10	25	2500	SBS2	0.1	1756255673	0.001	3	55	543
SBS2	0	254.28	1.37235799761904e-34	9.6374197438793e-11	6.8617899880952e-34	6.8617899880952e-34	4.81870987193965e-10	4.81870987193965e-10	25	2500	SBS2	0.1	1756255755	0.001	4	55	544
SBS2	0	254.72	1.22013880311073e-34	9.62609101797364e-11	4.88055521244293e-34	4.88055521244293e-34	3.85043640718946e-10	3.85043640718946e-10	25	2500	SBS2	0.1	1756255841	0.001	5	55	545
SBS2	0	256.48	4.37646879644071e-34	9.53589542842964e-11	2.18823439822036e-33	2.18823439822036e-33	4.76794771421482e-10	4.76794771421482e-10	25	2500	SBS2	0.1	1756255928	0.001	6	55	546
SBS2	0	250.6	1.51022570353003e-32	9.70564660337264e-11	7.55112851765014e-32	7.55112851765014e-32	4.85282330168632e-10	4.85282330168632e-10	25	2500	SBS2	0.1	1756256012	0.001	7	55	547
SBS2	0	255.36	7.46225269751454e-31	9.70564660337264e-11	2.98490107900582e-30	2.98490107900582e-30	3.88225864134906e-10	3.88225864134906e-10	25	2500	SBS2	0.1	1756256096	0.001	8	55	548
SBS2	0	254.12	3.09576489672027e-33	9.68285576285239e-11	1.23830595868811e-32	1.23830595868811e-32	3.87314230514096e-10	3.87314230514096e-10	25	2500	SBS2	0.1	1756256183	0.001	9	55	549
SBS2	0	256.04	2.83128642734759e-35	9.59217732491005e-11	1.41564321367379e-34	1.41564321367379e-34	4.79608866245503e-10	4.79608866245503e-10	25	2500	SBS2	0.1	1756256270	0.001	10	55	550
SBS2	0	513.84	3.30211394566609e-39	9.6374197438793e-11	1.32084557826644e-38	1.32084557826644e-38	3.85496789755172e-10	3.85496789755172e-10	25	2500	SBS2	0.2	1756256346	0.001	1	56	551
SBS2	0	508.52	1.45557654407267e-37	9.67147856770332e-11	7.27788272036336e-37	7.27788272036336e-37	4.83573928385166e-10	4.83573928385166e-10	25	2500	SBS2	0.2	1756256431	0.001	2	56	552
SBS2	0	513.56	2.89998594920438e-38	9.62609101797364e-11	1.15999437968175e-37	1.15999437968175e-37	3.85043640718946e-10	3.85043640718946e-10	25	2500	SBS2	0.2	1756256521	0.001	3	56	553
SBS2	0	513.68	8.73965087990625e-40	9.67147856770332e-11	3.4958603519625e-39	3.4958603519625e-39	3.86859142708133e-10	3.86859142708133e-10	25	2500	SBS2	0.2	1756256608	0.001	4	56	554
SBS2	0	510.24	8.26313926666831e-37	9.68285576285239e-11	3.30525570666732e-36	3.30525570666732e-36	3.87314230514096e-10	3.87314230514096e-10	25	2500	SBS2	0.2	1756256692	0.001	5	56	555
SBS2	0	509.36	6.90006350903167e-37	9.71706027191452e-11	3.45003175451584e-36	3.45003175451584e-36	4.85853013595726e-10	4.85853013595726e-10	25	2500	SBS2	0.2	1756256780	0.001	6	56	556
SBS2	0	509.68	1.65600483057285e-35	9.70564660337264e-11	8.28002415286426e-35	8.28002415286426e-35	4.85282330168632e-10	4.85282330168632e-10	25	2500	SBS2	0.2	1756256866	0.001	7	56	557
SBS2	0	516.44	4.34790509796915e-37	9.68285576285239e-11	2.17395254898458e-36	2.17395254898458e-36	4.84142788142619e-10	4.84142788142619e-10	25	2500	SBS2	0.2	1756256956	0.001	8	56	558
SBS2	0	508.52	8.2719785379877e-35	9.69424510421536e-11	4.13598926899385e-34	4.13598926899385e-34	4.84712255210768e-10	4.84712255210768e-10	25	2500	SBS2	0.2	1756257043	0.001	9	56	559
SBS2	0	514.68	1.21058919488153e-38	9.69424510421536e-11	4.84235677952613e-38	4.84235677952613e-38	3.87769804168614e-10	3.87769804168614e-10	25	2500	SBS2	0.2	1756257129	0.001	10	56	560
SBS5	1568.64	1720.2	1.54590672946326e-21	6.08240859779391e-27	9.27544037677958e-21	9.27544037677958e-21	3.64944515867635e-26	3.64944515867635e-26	125	2500	SBS2	0.02	1756257203	0.001	1	57	561
SBS5	1586.208	1712.544	3.49465989807144e-15	1.19208978539662e-23	1.74732994903572e-14	1.74732994903572e-14	5.96044892698312e-23	5.96044892698312e-23	125	2500	SBS2	0.02	1756257371	0.001	2	57	562
SBS5	1580.2	1704.512	1.65655843207169e-15	5.45615005226487e-22	6.62623372828676e-15	6.62623372828676e-15	2.18246002090595e-21	2.18246002090595e-21	125	2500	SBS2	0.02	1756257535	0.001	3	57	563
SBS5	1594.616	1713.952	4.75495512871782e-13	5.78747722653137e-22	2.37747756435891e-12	2.37747756435891e-12	2.89373861326568e-21	2.89373861326568e-21	125	2500	SBS2	0.02	1756257695	0.001	4	57	564
SBS5	1580.136	1698.792	1.07169787779777e-13	2.22007663923738e-22	5.35848938898885e-13	5.35848938898885e-13	1.11003831961869e-21	1.11003831961869e-21	125	2500	SBS2	0.02	1756257855	0.001	5	57	565
SBS5	1582.392	1727.28	2.41134561477579e-20	2.38798882676437e-28	1.20567280738789e-19	1.20567280738789e-19	1.19399441338218e-27	1.19399441338218e-27	125	2500	SBS2	0.02	1756258015	0.001	6	57	566
SBS5	1578.416	1730.016	6.37125667734987e-20	9.71939407237163e-28	3.82275400640992e-19	3.82275400640992e-19	5.83163644342298e-27	5.83163644342298e-27	125	2500	SBS2	0.02	1756258176	0.001	7	57	567
SBS5	1587.376	1702.6	7.83394689179179e-14	1.43326273843838e-21	3.9169734458959e-13	3.9169734458959e-13	7.16631369219188e-21	7.16631369219188e-21	125	2500	SBS2	0.02	1756258350	0.001	8	57	568
SBS5	1584.776	1706.048	1.16544780041879e-14	8.12799034433269e-22	5.82723900209396e-14	5.82723900209396e-14	4.06399517216635e-21	4.06399517216635e-21	125	2500	SBS2	0.02	1756258514	0.001	9	57	569
SBS5	1573.376	1697.424	7.86711506011031e-16	2.16410049668072e-21	4.72026903606619e-15	4.72026903606619e-15	1.29846029800843e-20	1.29846029800843e-20	125	2500	SBS2	0.02	1756258676	0.001	10	57	570
SBS2	0	126.064	3.0792671873591e-136	2.432835118608e-48	2.15548703115137e-135	2.15548703115137e-135	1.7029845830256e-47	1.7029845830256e-47	125	2500	SBS2	0.05	1756258824	0.001	1	58	571
SBS2	0	123.544	4.82030686381141e-105	3.48459054888595e-47	2.89218411828684e-104	2.89218411828684e-104	2.09075432933157e-46	2.09075432933157e-46	125	2500	SBS2	0.05	1756259000	0.001	2	58	572
SBS2	0	124.008	1.90437284815244e-103	3.53863957836311e-47	1.33306099370671e-102	1.33306099370671e-102	2.47704770485418e-46	2.47704770485418e-46	125	2500	SBS2	0.05	1756259171	0.001	3	58	573
SBS2	0	124.048	3.4112968707842e-104	3.5280252740413e-47	2.72903749662736e-103	2.72903749662736e-103	2.82242021923304e-46	2.82242021923304e-46	125	2500	SBS2	0.05	1756259348	0.001	4	58	574
SBS2	0	125.984	1.07549798481566e-93	1.3312091635215e-46	6.45298790889397e-93	6.45298790889397e-93	7.987254981129e-46	7.987254981129e-46	125	2500	SBS2	0.05	1756259523	0.001	5	58	575
SBS2	0	124.144	2.20949715376051e-95	1.32615863378175e-46	1.54664800763236e-94	1.54664800763236e-94	9.28311043647228e-46	9.28311043647228e-46	125	2500	SBS2	0.05	1756259695	0.001	6	58	576
